question,worker,answer
20228_clueweb09-en0040-45-25993,w2,0
20228_clueweb09-en0043-14-11438,w2,0
20228_clueweb09-en0040-57-41346,w394,1
20228_clueweb09-en0040-55-28544,w394,0
20228_clueweb09-en0009-33-76242,w394,1
20228_clueweb09-en0040-45-25993,w394,0
20228_clueweb09-en0043-14-11438,w394,1
20228_clueweb09-en0040-57-41346,w208,0
20228_clueweb09-en0040-55-28544,w208,0
20228_clueweb09-en0009-33-76242,w208,0
20228_clueweb09-en0040-45-25993,w208,0
20228_clueweb09-en0043-14-11438,w208,1
20228_clueweb09-en0010-46-12566,w108,1
20228_clueweb09-en0048-00-19252,w108,1
20228_clueweb09-en0043-83-06398,w108,1
20228_clueweb09-en0047-90-21543,w108,1
20228_clueweb09-en0043-93-00089,w108,1
20228_clueweb09-en0010-46-12566,w140,1
20228_clueweb09-en0048-00-19252,w140,1
20228_clueweb09-en0043-83-06398,w140,1
20228_clueweb09-en0047-90-21543,w140,1
20228_clueweb09-en0043-93-00089,w140,1
20228_clueweb09-en0010-46-12566,w209,2
20228_clueweb09-en0048-00-19252,w209,2
20228_clueweb09-en0043-83-06398,w209,2
20228_clueweb09-en0047-90-21543,w209,2
20228_clueweb09-en0043-93-00089,w209,0
20228_clueweb09-en0010-46-12566,w238,1
20228_clueweb09-en0048-00-19252,w238,2
20228_clueweb09-en0043-83-06398,w238,1
20228_clueweb09-en0047-90-21543,w238,1
20228_clueweb09-en0043-93-00089,w238,0
20228_clueweb09-en0010-46-12566,w294,0
20228_clueweb09-en0048-00-19252,w294,1
20228_clueweb09-en0043-83-06398,w294,3
20228_clueweb09-en0047-90-21543,w294,1
20228_clueweb09-en0043-93-00089,w294,2
20228_clueweb09-en0050-81-37688,w108,1
20228_clueweb09-en0051-03-09215,w108,1
20228_clueweb09-en0049-98-36657,w108,1
20228_clueweb09-en0009-33-98702,w108,1
20228_clueweb09-en0050-81-37688,w103,1
20228_clueweb09-en0051-03-09215,w103,1
20228_clueweb09-en0049-98-36657,w103,0
20228_clueweb09-en0009-33-98702,w103,2
20228_clueweb09-en0048-09-09024,w103,1
20228_clueweb09-en0050-81-37688,w197,2
20228_clueweb09-en0051-03-09215,w197,1
20228_clueweb09-en0049-98-36657,w197,1
20228_clueweb09-en0009-33-98702,w197,1
20228_clueweb09-en0048-09-09024,w197,2
20228_clueweb09-en0050-81-37688,w286,0
20228_clueweb09-en0051-03-09215,w286,1
20228_clueweb09-en0049-98-36657,w286,1
20228_clueweb09-en0009-33-98702,w286,3
20228_clueweb09-en0048-09-09024,w286,0
20228_clueweb09-en0050-81-37688,w267,2
20228_clueweb09-en0051-03-09215,w267,2
20228_clueweb09-en0049-98-36657,w267,2
20228_clueweb09-en0009-33-98702,w267,0
20228_clueweb09-en0048-09-09024,w267,0
20228_clueweb09-en0051-03-09216,w108,1
20228_clueweb09-en0051-03-09218,w108,1
20228_clueweb09-en0051-03-09217,w108,1
20228_clueweb09-en0006-98-40501,w108,1
20228_clueweb09-en0051-03-09219,w108,1
20228_clueweb09-en0051-03-09216,w197,2
20228_clueweb09-en0051-03-09218,w197,1
20228_clueweb09-en0051-03-09217,w197,2
20228_clueweb09-en0006-98-40501,w197,2
20228_clueweb09-en0051-03-09219,w197,1
20228_clueweb09-en0051-03-09216,w140,1
20228_clueweb09-en0051-03-09218,w140,1
20228_clueweb09-en0051-03-09217,w140,1
20228_clueweb09-en0006-98-40501,w140,1
20228_clueweb09-en0051-03-09219,w140,1
20228_clueweb09-en0051-03-09216,w402,2
20228_clueweb09-en0051-03-09218,w402,2
20228_clueweb09-en0051-03-09217,w402,2
20228_clueweb09-en0006-98-40501,w402,1
20228_clueweb09-en0051-03-09219,w402,2
20228_clueweb09-en0051-03-09216,w373,1
20228_clueweb09-en0051-03-09218,w373,1
20228_clueweb09-en0051-03-09217,w373,1
20228_clueweb09-en0006-98-40501,w373,3
20228_clueweb09-en0051-03-09219,w373,1
20228_clueweb09-en0051-03-09220,w105,3
20228_clueweb09-en0051-03-09222,w105,3
20228_clueweb09-en0051-03-09224,w105,3
20228_clueweb09-en0051-27-17753,w105,3
20228_clueweb09-en0007-79-39213,w105,3
20228_clueweb09-en0051-03-09220,w356,1
20228_clueweb09-en0051-03-09222,w356,1
20228_clueweb09-en0051-03-09224,w356,1
20228_clueweb09-en0051-27-17753,w356,0
20228_clueweb09-en0007-79-39213,w356,1
20228_clueweb09-en0051-03-09220,w267,2
20228_clueweb09-en0051-03-09222,w267,2
20228_clueweb09-en0051-03-09224,w267,2
20228_clueweb09-en0051-27-17753,w267,0
20228_clueweb09-en0007-79-39213,w267,0
20228_clueweb09-en0051-03-09220,w238,1
20228_clueweb09-en0051-03-09222,w238,1
20228_clueweb09-en0051-03-09224,w238,1
20228_clueweb09-en0051-27-17753,w238,0
20228_clueweb09-en0007-79-39213,w238,0
20228_clueweb09-en0051-03-09220,w108,1
20228_clueweb09-en0051-03-09222,w108,1
20228_clueweb09-en0051-03-09224,w108,1
20228_clueweb09-en0051-27-17753,w108,1
20228_clueweb09-en0007-79-39213,w108,1
20228_clueweb09-en0054-09-09665,w108,1
20228_clueweb09-en0054-09-09664,w108,1
20228_clueweb09-en0051-27-17755,w108,1
20228_clueweb09-en0008-46-11678,w108,1
20228_clueweb09-en0054-78-31741,w108,1
20228_clueweb09-en0054-09-09665,w197,2
20228_clueweb09-en0054-09-09664,w197,1
20228_clueweb09-en0051-27-17755,w197,1
20228_clueweb09-en0008-46-11678,w197,1
20228_clueweb09-en0054-78-31741,w197,1
20228_clueweb09-en0054-09-09665,w293,1
20228_clueweb09-en0054-09-09664,w293,1
20228_clueweb09-en0051-27-17755,w293,1
20228_clueweb09-en0008-46-11678,w293,1
20228_clueweb09-en0054-78-31741,w293,1
20228_clueweb09-en0054-09-09665,w403,1
20228_clueweb09-en0054-09-09664,w403,1
20228_clueweb09-en0051-27-17755,w403,0
20228_clueweb09-en0008-46-11678,w403,3
20228_clueweb09-en0054-78-31741,w403,3
20228_clueweb09-en0054-09-09665,w363,1
20228_clueweb09-en0054-09-09664,w363,1
20228_clueweb09-en0051-27-17755,w363,2
20228_clueweb09-en0008-46-11678,w363,1
20228_clueweb09-en0054-78-31741,w363,1
20228_clueweb09-en0064-25-36747,w197,2
20228_clueweb09-en0063-71-15085,w197,1
20228_clueweb09-en0057-83-07749,w197,2
20228_clueweb09-en0009-33-62572,w197,1
20228_clueweb09-en0057-83-07739,w197,1
20228_clueweb09-en0064-25-36747,w208,2
20228_clueweb09-en0063-71-15085,w208,2
20228_clueweb09-en0057-83-07749,w208,2
20228_clueweb09-en0009-33-62572,w208,3
20228_clueweb09-en0057-83-07739,w208,2
20228_clueweb09-en0064-25-36747,w280,1
20228_clueweb09-en0063-71-15085,w280,1
20228_clueweb09-en0057-83-07749,w280,1
20228_clueweb09-en0009-33-62572,w280,3
20228_clueweb09-en0057-83-07739,w280,2
20228_clueweb09-en0064-25-36747,w343,3
20228_clueweb09-en0063-71-15085,w343,3
20228_clueweb09-en0057-83-07749,w343,3
20228_clueweb09-en0009-33-62572,w343,3
20228_clueweb09-en0057-83-07739,w343,3
20228_clueweb09-en0064-25-36747,w28,2
20228_clueweb09-en0063-71-15085,w28,2
20228_clueweb09-en0057-83-07749,w28,2
20228_clueweb09-en0009-33-62572,w28,3
20228_clueweb09-en0057-83-07739,w28,1
20228_clueweb09-en0007-70-27728,w108,1
20228_clueweb09-en0064-34-06541,w108,1
20228_clueweb09-en0068-79-35124,w108,1
20228_clueweb09-en0068-48-16022,w108,1
20228_clueweb09-en0064-62-38933,w108,1
20228_clueweb09-en0007-70-27728,w197,2
20228_clueweb09-en0064-34-06541,w197,1
20228_clueweb09-en0068-79-35124,w197,1
20228_clueweb09-en0068-48-16022,w197,2
20228_clueweb09-en0064-62-38933,w197,2
20228_clueweb09-en0007-70-27728,w456,2
20228_clueweb09-en0064-34-06541,w456,0
20228_clueweb09-en0068-79-35124,w456,1
20228_clueweb09-en0068-48-16022,w456,1
20228_clueweb09-en0064-62-38933,w456,1
20228_clueweb09-en0007-70-27728,w275,2
20228_clueweb09-en0064-34-06541,w275,0
20228_clueweb09-en0068-79-35124,w275,2
20228_clueweb09-en0068-48-16022,w275,2
20228_clueweb09-en0064-62-38933,w275,2
20228_clueweb09-en0007-70-27728,w121,0
20228_clueweb09-en0064-34-06541,w121,0
20228_clueweb09-en0068-79-35124,w121,0
20228_clueweb09-en0068-48-16022,w121,0
20228_clueweb09-en0064-62-38933,w121,0
20228_clueweb09-en0069-69-12187,w108,1
20228_clueweb09-en0078-48-40522,w108,1
20228_clueweb09-en0075-98-05320,w108,1
20228_clueweb09-en0069-36-20934,w108,1
20228_clueweb09-en0009-33-30402,w108,1
20228_clueweb09-en0069-69-12187,w151,1
20228_clueweb09-en0078-48-40522,w151,2
20228_clueweb09-en0075-98-05320,w151,2
20228_clueweb09-en0069-36-20934,w151,1
20228_clueweb09-en0009-33-30402,w151,2
20228_clueweb09-en0069-69-12187,w103,2
20228_clueweb09-en0078-48-40522,w103,1
20228_clueweb09-en0075-98-05320,w103,2
20228_clueweb09-en0069-36-20934,w103,1
20228_clueweb09-en0009-33-30402,w103,2
20228_clueweb09-en0069-69-12187,w140,1
20228_clueweb09-en0078-48-40522,w140,1
20228_clueweb09-en0075-98-05320,w140,1
20228_clueweb09-en0069-36-20934,w140,1
20228_clueweb09-en0009-33-30402,w140,1
20228_clueweb09-en0069-69-12187,w118,1
20228_clueweb09-en0078-48-40522,w118,1
20228_clueweb09-en0075-98-05320,w118,2
20228_clueweb09-en0069-36-20934,w118,0
20228_clueweb09-en0009-33-30402,w118,3
20228_clueweb09-en0079-02-07743,w108,1
20228_clueweb09-en0079-06-26252,w108,1
20228_clueweb09-en0078-63-06737,w108,1
20228_clueweb09-en0008-69-15648,w108,1
20228_clueweb09-en0079-30-27193,w108,1
20228_clueweb09-en0079-02-07743,w103,1
20228_clueweb09-en0079-06-26252,w103,2
20228_clueweb09-en0078-63-06737,w103,1
20228_clueweb09-en0008-69-15648,w103,0
20228_clueweb09-en0079-30-27193,w103,1
20228_clueweb09-en0079-02-07743,w140,1
20228_clueweb09-en0079-06-26252,w140,1
20228_clueweb09-en0078-63-06737,w140,1
20228_clueweb09-en0008-69-15648,w140,1
20228_clueweb09-en0079-30-27193,w140,1
20228_clueweb09-en0079-02-07743,w197,1
20228_clueweb09-en0079-06-26252,w197,0
20228_clueweb09-en0078-63-06737,w197,2
20228_clueweb09-en0008-69-15648,w197,2
20228_clueweb09-en0079-30-27193,w197,1
20228_clueweb09-en0079-02-07743,w343,1
20228_clueweb09-en0079-06-26252,w343,2
20228_clueweb09-en0078-63-06737,w343,0
20228_clueweb09-en0008-69-15648,w343,3
20228_clueweb09-en0079-30-27193,w343,1
20228_clueweb09-en0079-30-27195,w108,1
20228_clueweb09-en0079-30-27194,w108,1
20228_clueweb09-en0009-33-36782,w108,1
20228_clueweb09-en0079-30-27198,w108,1
20228_clueweb09-en0079-38-25905,w108,1
20228_clueweb09-en0079-30-27195,w101,2
20228_clueweb09-en0079-30-27194,w101,2
20228_clueweb09-en0009-33-36782,w101,2
20228_clueweb09-en0079-30-27198,w101,2
20228_clueweb09-en0079-38-25905,w101,2
20228_clueweb09-en0079-30-27195,w270,2
20228_clueweb09-en0079-30-27194,w270,2
20228_clueweb09-en0009-33-36782,w270,3
20228_clueweb09-en0079-30-27198,w270,2
20228_clueweb09-en0079-38-25905,w270,2
20228_clueweb09-en0079-30-27195,w283,1
20228_clueweb09-en0079-30-27194,w283,1
20228_clueweb09-en0009-33-36782,w283,3
20228_clueweb09-en0079-30-27198,w283,0
20228_clueweb09-en0079-38-25905,w283,1
20228_clueweb09-en0079-30-27195,w293,1
20228_clueweb09-en0079-30-27194,w293,1
20228_clueweb09-en0009-33-36782,w293,3
20228_clueweb09-en0079-30-27198,w293,1
20228_clueweb09-en0079-38-25905,w293,1
20228_clueweb09-en0080-16-09560,w329,1
20228_clueweb09-en0081-11-13566,w329,1
20228_clueweb09-en0079-68-30847,w329,1
20228_clueweb09-en0079-75-29560,w329,0
20228_clueweb09-en0007-79-39026,w329,0
20228_clueweb09-en0080-16-09560,w281,1
20228_clueweb09-en0081-11-13566,w281,0
20228_clueweb09-en0079-68-30847,w281,1
20228_clueweb09-en0079-75-29560,w281,1
20228_clueweb09-en0007-79-39026,w281,3
20228_clueweb09-en0080-16-09560,w152,0
20228_clueweb09-en0081-11-13566,w152,1
20228_clueweb09-en0079-68-30847,w152,0
20228_clueweb09-en0079-75-29560,w152,0
20228_clueweb09-en0007-79-39026,w152,1
20228_clueweb09-en0080-16-09560,w452,1
20228_clueweb09-en0081-11-13566,w452,2
20228_clueweb09-en0079-68-30847,w452,2
20228_clueweb09-en0079-75-29560,w452,2
20228_clueweb09-en0007-79-39026,w452,2
20228_clueweb09-en0080-16-09560,w238,1
20228_clueweb09-en0081-11-13566,w238,1
20228_clueweb09-en0079-68-30847,w238,0
20228_clueweb09-en0079-75-29560,w238,1
20228_clueweb09-en0007-79-39026,w238,1
20228_clueweb09-en0000-03-14261,w108,1
20228_clueweb09-en0084-20-06810,w108,1
20228_clueweb09-en0084-20-06862,w108,1
20228_clueweb09-en0082-14-25754,w108,1
20228_clueweb09-en0084-20-06953,w108,1
20228_clueweb09-en0000-03-14261,w32,0
20228_clueweb09-en0084-20-06810,w32,2
20228_clueweb09-en0084-20-06862,w32,0
20228_clueweb09-en0082-14-25754,w32,0
20228_clueweb09-en0084-20-06953,w32,0
20228_clueweb09-en0000-03-14261,w272,0
20228_clueweb09-en0084-20-06810,w272,1
20228_clueweb09-en0084-20-06862,w272,1
20228_clueweb09-en0082-14-25754,w272,3
20228_clueweb09-en0084-20-06953,w272,0
20228_clueweb09-en0000-03-14261,w294,0
20228_clueweb09-en0084-20-06810,w294,0
20228_clueweb09-en0084-20-06862,w294,0
20228_clueweb09-en0082-14-25754,w294,0
20228_clueweb09-en0084-20-06953,w294,0
20228_clueweb09-en0093-36-32324,w108,1
20228_clueweb09-en0087-99-39589,w108,1
20228_clueweb09-en0085-83-06906,w108,1
20228_clueweb09-en0092-95-17141,w108,1
20228_clueweb09-en0009-33-46422,w108,1
20228_clueweb09-en0093-36-32324,w103,1
20228_clueweb09-en0087-99-39589,w103,2
20228_clueweb09-en0085-83-06906,w103,1
20228_clueweb09-en0092-95-17141,w103,1
20228_clueweb09-en0009-33-46422,w103,2
20228_clueweb09-en0093-36-32324,w151,1
20228_clueweb09-en0087-99-39589,w151,1
20228_clueweb09-en0085-83-06906,w151,1
20228_clueweb09-en0092-95-17141,w151,1
20228_clueweb09-en0009-33-46422,w151,1
20228_clueweb09-en0093-36-32324,w305,2
20228_clueweb09-en0087-99-39589,w305,1
20228_clueweb09-en0085-83-06906,w305,1
20228_clueweb09-en0092-95-17141,w305,1
20228_clueweb09-en0009-33-46422,w305,3
20228_clueweb09-en0093-36-32324,w267,2
20228_clueweb09-en0087-99-39589,w267,2
20228_clueweb09-en0085-83-06906,w267,2
20228_clueweb09-en0092-95-17141,w267,0
20228_clueweb09-en0009-33-46422,w267,0
20228_clueweb09-en0098-23-06562,w108,1
20228_clueweb09-en0002-02-25289,w108,1
20228_clueweb09-en0096-60-39391,w108,1
20228_clueweb09-en0093-74-02263,w108,1
20228_clueweb09-en0093-74-01999,w108,1
20228_clueweb09-en0098-23-06562,w197,1
20228_clueweb09-en0002-02-25289,w197,2
20228_clueweb09-en0096-60-39391,w197,1
20228_clueweb09-en0093-74-02263,w197,2
20228_clueweb09-en0093-74-01999,w197,2
20228_clueweb09-en0098-23-06562,w103,1
20228_clueweb09-en0002-02-25289,w103,2
20228_clueweb09-en0096-60-39391,w103,1
20228_clueweb09-en0093-74-02263,w103,0
20228_clueweb09-en0093-74-01999,w103,2
20228_clueweb09-en0098-23-06562,w363,1
20228_clueweb09-en0002-02-25289,w363,1
20228_clueweb09-en0096-60-39391,w363,2
20228_clueweb09-en0093-74-02263,w363,2
20228_clueweb09-en0093-74-01999,w363,2
20228_clueweb09-en0098-23-06562,w57,2
20228_clueweb09-en0002-02-25289,w57,0
20228_clueweb09-en0096-60-39391,w57,2
20228_clueweb09-en0093-74-02263,w57,2
20228_clueweb09-en0093-74-01999,w57,2
20228_clueweb09-en0105-79-24320,w151,1
20228_clueweb09-en0003-29-29714,w151,1
20228_clueweb09-en0102-49-29577,w151,1
20228_clueweb09-en0099-61-17502,w151,1
20228_clueweb09-en0105-79-24378,w151,1
20228_clueweb09-en0105-79-24320,w171,2
20228_clueweb09-en0003-29-29714,w171,1
20228_clueweb09-en0102-49-29577,w171,1
20228_clueweb09-en0099-61-17502,w171,3
20228_clueweb09-en0105-79-24378,w171,1
20228_clueweb09-en0105-79-24320,w377,0
20228_clueweb09-en0003-29-29714,w377,0
20228_clueweb09-en0102-49-29577,w377,0
20228_clueweb09-en0099-61-17502,w377,2
20228_clueweb09-en0105-79-24378,w377,0
20228_clueweb09-en0105-79-24320,w108,1
20228_clueweb09-en0003-29-29714,w108,1
20228_clueweb09-en0102-49-29577,w108,1
20228_clueweb09-en0105-79-24320,w141,1
20228_clueweb09-en0003-29-29714,w141,0
20228_clueweb09-en0102-49-29577,w141,0
20228_clueweb09-en0099-61-17502,w141,1
20228_clueweb09-en0105-79-24378,w141,1
20228_clueweb09-en0115-19-03094,w140,1
20228_clueweb09-en0106-43-26858,w140,1
20228_clueweb09-en0115-21-09939,w140,1
20228_clueweb09-en0005-83-29934,w140,1
20228_clueweb09-en0114-18-03335,w140,1
20228_clueweb09-en0115-19-03094,w382,2
20228_clueweb09-en0106-43-26858,w382,0
20228_clueweb09-en0115-21-09939,w382,1
20228_clueweb09-en0005-83-29934,w382,0
20228_clueweb09-en0114-18-03335,w382,1
20228_clueweb09-en0115-19-03094,w431,1
20228_clueweb09-en0106-43-26858,w431,0
20228_clueweb09-en0115-21-09939,w431,0
20228_clueweb09-en0005-83-29934,w431,0
20228_clueweb09-en0114-18-03335,w431,1
20228_clueweb09-en0115-19-03094,w103,1
20228_clueweb09-en0106-43-26858,w103,2
20228_clueweb09-en0115-21-09939,w103,0
20228_clueweb09-en0005-83-29934,w103,2
20228_clueweb09-en0114-18-03335,w103,1
20228_clueweb09-en0115-19-03094,w363,2
20228_clueweb09-en0106-43-26858,w363,3
20228_clueweb09-en0115-21-09939,w363,2
20228_clueweb09-en0005-83-29934,w363,1
20228_clueweb09-en0114-18-03335,w363,1
20228_clueweb09-en0119-74-20510,w108,1
20228_clueweb09-en0116-64-31170,w108,1
20228_clueweb09-en0121-90-06723,w108,1
20228_clueweb09-en0121-90-06722,w108,1
20228_clueweb09-en0119-74-20510,w105,2
20228_clueweb09-en0116-64-31170,w105,3
20228_clueweb09-en0121-90-06723,w105,1
20228_clueweb09-en0121-90-06722,w105,1
20228_clueweb09-en0007-90-39082,w105,3
20228_clueweb09-en0119-74-20510,w149,2
20228_clueweb09-en0116-64-31170,w149,2
20228_clueweb09-en0121-90-06723,w149,2
20228_clueweb09-en0121-90-06722,w149,2
20228_clueweb09-en0007-90-39082,w149,2
20228_clueweb09-en0119-74-20510,w109,1
20228_clueweb09-en0116-64-31170,w109,2
20228_clueweb09-en0121-90-06723,w109,3
20228_clueweb09-en0121-90-06722,w109,0
20228_clueweb09-en0007-90-39082,w109,2
20228_clueweb09-en0119-74-20510,w358,2
20228_clueweb09-en0116-64-31170,w358,1
20228_clueweb09-en0121-90-06723,w358,3
20228_clueweb09-en0121-90-06722,w358,3
20228_clueweb09-en0007-90-39082,w358,1
20228_clueweb09-en0123-02-29168,w108,1
20228_clueweb09-en0008-46-11679,w108,1
20228_clueweb09-en0127-31-09229,w108,1
20228_clueweb09-en0128-15-43711,w108,1
20228_clueweb09-en0123-16-30350,w108,1
20228_clueweb09-en0123-02-29168,w151,1
20228_clueweb09-en0008-46-11679,w151,1
20228_clueweb09-en0127-31-09229,w151,1
20228_clueweb09-en0128-15-43711,w151,1
20228_clueweb09-en0123-16-30350,w151,1
20228_clueweb09-en0123-02-29168,w267,1
20228_clueweb09-en0008-46-11679,w267,2
20228_clueweb09-en0127-31-09229,w267,1
20228_clueweb09-en0128-15-43711,w267,0
20228_clueweb09-en0123-16-30350,w267,0
20228_clueweb09-en0123-02-29168,w179,0
20228_clueweb09-en0008-46-11679,w179,2
20228_clueweb09-en0127-31-09229,w179,0
20228_clueweb09-en0128-15-43711,w179,0
20228_clueweb09-en0123-16-30350,w179,0
20228_clueweb09-en0123-02-29168,w403,1
20228_clueweb09-en0008-46-11679,w403,1
20228_clueweb09-en0127-31-09229,w403,0
20228_clueweb09-en0128-15-43711,w403,3
20228_clueweb09-en0123-16-30350,w403,3
20228_clueweb09-en0131-46-27774,w400,1
20228_clueweb09-en0130-81-44145,w400,1
20228_clueweb09-en0131-46-27272,w400,1
20228_clueweb09-en0010-46-12568,w400,0
20228_clueweb09-en0128-15-43713,w400,0
20228_clueweb09-en0131-46-27774,w160,2
20228_clueweb09-en0130-81-44145,w160,2
20228_clueweb09-en0131-46-27272,w160,2
20228_clueweb09-en0010-46-12568,w160,0
20228_clueweb09-en0128-15-43713,w160,0
20228_clueweb09-en0131-46-27774,w313,0
20228_clueweb09-en0130-81-44145,w313,2
20228_clueweb09-en0131-46-27272,w313,0
20228_clueweb09-en0010-46-12568,w313,0
20228_clueweb09-en0128-15-43713,w313,0
20228_clueweb09-en0131-46-27774,w278,2
20228_clueweb09-en0130-81-44145,w278,2
20228_clueweb09-en0131-46-27272,w278,0
20228_clueweb09-en0010-46-12568,w278,2
20228_clueweb09-en0128-15-43713,w278,0
20228_clueweb09-en0131-46-27774,w101,2
20228_clueweb09-en0130-81-44145,w101,2
20228_clueweb09-en0131-46-27272,w101,2
20228_clueweb09-en0010-46-12568,w101,2
20228_clueweb09-en0128-15-43713,w101,2
20228_clueweb09-en0131-48-04102,w102,0
20228_clueweb09-en0009-33-15132,w102,0
20228_clueweb09-en0131-78-32360,w102,0
20228_clueweb09-en0131-75-13272,w102,0
20228_clueweb09-en0133-65-26889,w102,0
20228_clueweb09-en0131-48-04102,w108,1
20228_clueweb09-en0009-33-15132,w108,1
20228_clueweb09-en0131-78-32360,w108,1
20228_clueweb09-en0131-75-13272,w108,1
20228_clueweb09-en0133-65-26889,w108,1
20228_clueweb09-en0131-48-04102,w142,1
20228_clueweb09-en0009-33-15132,w142,3
20228_clueweb09-en0131-78-32360,w142,1
20228_clueweb09-en0131-75-13272,w142,0
20228_clueweb09-en0133-65-26889,w142,1
20228_clueweb09-en0131-48-04102,w197,1
20228_clueweb09-en0009-33-15132,w197,2
20228_clueweb09-en0131-78-32360,w197,1
20228_clueweb09-en0131-75-13272,w197,1
20228_clueweb09-en0133-65-26889,w197,2
20228_clueweb09-en0131-48-04102,w109,0
20228_clueweb09-en0009-33-15132,w109,0
20228_clueweb09-en0131-78-32360,w109,0
20228_clueweb09-en0131-75-13272,w109,0
20228_clueweb09-en0133-65-26889,w109,0
20232_clueweb09-en0000-32-19699,w108,1
20232_clueweb09-en0000-96-20257,w108,1
20232_clueweb09-en0000-96-20239,w108,1
20232_clueweb09-en0000-33-05499,w108,1
20232_clueweb09-en0003-91-05743,w108,1
20232_clueweb09-en0000-32-19699,w103,2
20232_clueweb09-en0000-96-20257,w103,1
20232_clueweb09-en0000-96-20239,w103,0
20232_clueweb09-en0000-33-05499,w103,2
20232_clueweb09-en0003-91-05743,w103,1
20232_clueweb09-en0000-32-19699,w140,1
20232_clueweb09-en0000-96-20257,w140,1
20232_clueweb09-en0000-96-20239,w140,1
20232_clueweb09-en0000-33-05499,w140,1
20232_clueweb09-en0003-91-05743,w140,1
20232_clueweb09-en0000-32-19699,w267,2
20232_clueweb09-en0000-96-20257,w267,1
20232_clueweb09-en0000-96-20239,w267,2
20232_clueweb09-en0000-33-05499,w267,1
20232_clueweb09-en0003-91-05743,w267,0
20232_clueweb09-en0001-78-19963,w108,1
20232_clueweb09-en0003-22-32662,w108,1
20232_clueweb09-en0001-33-28177,w108,1
20232_clueweb09-en0001-77-33507,w108,1
20232_clueweb09-enwp02-03-15273,w108,1
20232_clueweb09-en0001-78-19963,w103,1
20232_clueweb09-en0003-22-32662,w103,2
20232_clueweb09-en0001-33-28177,w103,1
20232_clueweb09-en0001-77-33507,w103,2
20232_clueweb09-enwp02-03-15273,w103,0
20232_clueweb09-en0001-78-19963,w367,1
20232_clueweb09-en0003-22-32662,w367,2
20232_clueweb09-en0001-33-28177,w367,0
20232_clueweb09-en0001-77-33507,w367,0
20232_clueweb09-enwp02-03-15273,w367,2
20232_clueweb09-en0001-78-19963,w197,1
20232_clueweb09-en0003-22-32662,w197,2
20232_clueweb09-en0001-33-28177,w197,2
20232_clueweb09-en0001-77-33507,w197,1
20232_clueweb09-enwp02-03-15273,w197,2
20232_clueweb09-en0001-78-19963,w351,2
20232_clueweb09-en0003-22-32662,w351,2
20232_clueweb09-en0001-33-28177,w351,0
20232_clueweb09-en0001-77-33507,w351,0
20232_clueweb09-enwp02-03-15273,w351,2
20232_clueweb09-en0011-24-12471,w108,1
20232_clueweb09-en0003-48-05167,w108,1
20232_clueweb09-en0003-58-13521,w108,1
20232_clueweb09-en0003-48-00800,w108,1
20232_clueweb09-en0004-67-12231,w108,1
20232_clueweb09-en0011-24-12471,w160,2
20232_clueweb09-en0003-48-05167,w160,1
20232_clueweb09-en0003-58-13521,w160,2
20232_clueweb09-en0003-48-00800,w160,1
20232_clueweb09-en0004-67-12231,w160,0
20232_clueweb09-en0011-24-12471,w209,0
20232_clueweb09-en0003-48-05167,w209,1
20232_clueweb09-en0003-58-13521,w209,2
20232_clueweb09-en0003-48-00800,w209,1
20232_clueweb09-en0004-67-12231,w209,1
20232_clueweb09-en0011-24-12471,w457,2
20232_clueweb09-en0003-48-05167,w457,1
20232_clueweb09-en0003-58-13521,w457,2
20232_clueweb09-en0003-48-00800,w457,1
20232_clueweb09-en0004-67-12231,w457,0
20232_clueweb09-en0011-24-12471,w396,2
20232_clueweb09-en0003-48-05167,w396,0
20232_clueweb09-en0003-58-13521,w396,2
20232_clueweb09-en0003-48-00800,w396,0
20232_clueweb09-en0004-67-12231,w396,2
20232_clueweb09-en0011-63-30696,w108,1
20232_clueweb09-en0004-82-15649,w108,1
20232_clueweb09-en0005-24-14139,w108,1
20232_clueweb09-en0004-78-00577,w108,1
20232_clueweb09-en0005-18-00970,w108,1
20232_clueweb09-en0011-63-30696,w103,1
20232_clueweb09-en0004-82-15649,w103,1
20232_clueweb09-en0005-24-14139,w103,0
20232_clueweb09-en0004-78-00577,w103,2
20232_clueweb09-en0005-18-00970,w103,2
20232_clueweb09-en0011-63-30696,w281,1
20232_clueweb09-en0004-82-15649,w281,3
20232_clueweb09-en0005-24-14139,w281,1
20232_clueweb09-en0004-78-00577,w281,2
20232_clueweb09-en0005-18-00970,w281,2
20232_clueweb09-en0011-63-30696,w313,2
20232_clueweb09-en0004-82-15649,w313,0
20232_clueweb09-en0005-24-14139,w313,2
20232_clueweb09-en0004-78-00577,w313,1
20232_clueweb09-en0005-18-00970,w313,1
20232_clueweb09-en0011-63-30696,w280,1
20232_clueweb09-en0004-82-15649,w280,1
20232_clueweb09-en0005-24-14139,w280,1
20232_clueweb09-en0004-78-00577,w280,2
20232_clueweb09-en0005-18-00970,w280,1
20232_clueweb09-en0006-17-22586,w108,1
20232_clueweb09-en0005-87-40019,w108,1
20232_clueweb09-en0010-66-02202,w108,1
20232_clueweb09-en0006-17-22586,w140,1
20232_clueweb09-en0005-87-40019,w140,1
20232_clueweb09-en0010-66-02202,w140,1
20232_clueweb09-en0005-24-14144,w140,1
20232_clueweb09-en0005-24-14142,w140,1
20232_clueweb09-en0006-17-22586,w197,2
20232_clueweb09-en0005-87-40019,w197,1
