truth,label,probability
85,12,0.25
85,13,0.25
85,14,0.25
85,15,0.25
85,16,0.25
85,17,0.25
85,18,0.25
85,19,0.25
85,20,0.25
85,21,0.25
85,22,0.25
85,23,0.25
85,24,0.25
85,25,0.25
85,26,0.25
85,27,0.25
85,28,0.25
85,29,0.25
85,30,0.25
85,31,0.25
85,32,0.25
85,33,0.25
85,34,0.25
85,35,0.25
85,36,0.25
85,37,0.25
85,38,0.25
85,39,0.25
85,40,0.25
85,41,0.25
85,42,0.25
85,43,0.25
85,44,0.25
85,45,0.25
85,46,0.25
85,47,0.25
85,48,0.25
85,49,0.25
85,50,0.25
85,51,0.25
85,52,0.25
85,53,0.25
85,54,0.25
85,55,0.25
85,56,0.25
85,57,0.25
85,58,0.25
85,59,0.25
85,60,0.25
85,61,0.25
85,62,0.25
85,63,0.25
85,64,0.25
85,65,0.25
85,66,0.25
85,67,0.25
85,68,0.25
85,69,0.75
85,70,0.25
85,71,0.25
85,72,0.25
85,73,0.25
85,74,0.25
85,75,0.25
85,76,0.25
85,77,0.25
85,78,0.25
85,79,0.25
85,80,0.25
85,81,0.25
85,82,0.25
85,83,0.75
85,84,0.25
85,85,0.75
85,86,0.25
85,87,0.25
85,88,0.25
85,89,0.25
85,90,0.25
85,91,0.25
85,92,0.25
85,93,0.25
85,94,0.25
85,95,0.25
85,96,0.25
85,97,0.25
85,98,0.25
85,99,0.25
85,100,0.25
85,101,0.25
85,102,0.25
85,103,0.25
85,104,0.25
85,105,0.25
85,106,0.25
85,107,0.25
85,108,0.25
85,109,0.25
85,110,0.25
85,111,0.25
85,112,0.25
85,113,0.25
85,114,0.25
85,115,0.25
85,116,0.25
85,117,0.25
85,118,0.25
85,119,0.25
85,120,0.25
85,121,0.25
85,122,0.25
85,123,0.25
85,124,0.25
85,125,0.25
85,126,0.25
85,127,0.25
85,128,0.25
85,129,0.25
85,130,0.25
85,131,0.25
85,132,0.25
85,133,0.25
85,134,0.25
85,135,0.25
85,136,0.25
85,137,0.25
85,138,0.25
85,139,0.25
85,140,0.25
85,141,0.25
85,142,0.25
85,143,0.25
85,144,0.25
85,145,0.25
85,146,0.25
85,147,0.25
85,148,0.25
85,149,0.25
86,1,0.75
86,2,0.75
86,3,0.25
86,4,0.25
86,5,0.25
86,6,0.25
86,7,0.25
86,8,0.25
86,9,0.25
86,10,0.25
86,11,0.25
86,12,0.25
86,13,0.25
86,14,0.25
86,15,0.25
86,16,0.25
86,17,0.25
86,18,0.25
86,19,0.25
86,20,0.25
86,21,0.25
86,22,0.25
86,23,0.25
86,24,0.25
86,25,0.25
86,26,0.25
86,27,0.25
86,28,0.25
86,29,0.25
86,30,0.25
86,31,0.25
86,32,0.25
86,33,0.25
86,34,0.25
86,35,0.25
86,36,0.25
86,37,0.25
86,38,0.25
86,39,0.25
86,40,0.25
86,41,0.25
86,42,0.25
86,43,0.25
86,44,0.25
86,45,0.25
86,46,0.25
86,47,0.25
86,48,0.25
86,49,0.25
86,50,0.25
86,51,0.25
86,52,0.25
86,53,0.25
86,54,0.25
86,55,0.25
86,56,0.25
86,57,0.25
86,58,0.25
86,59,0.25
86,60,0.25
86,61,0.25
86,62,0.25
86,63,0.25
86,64,0.25
86,65,0.25
86,66,0.25
86,67,0.25
86,68,0.25
86,69,0.75
86,70,0.25
86,71,0.25
86,72,0.25
86,73,0.25
86,74,0.25
86,75,0.25
86,76,0.25
86,77,0.25
86,78,0.25
86,79,0.25
86,80,0.25
86,81,0.25
86,82,0.25
86,83,0.75
86,84,0.25
86,85,0.25
86,86,0.75
86,87,0.25
86,88,0.25
86,89,0.25
86,90,0.25
86,91,0.25
86,92,0.25
86,93,0.25
86,94,0.25
86,95,0.25
86,96,0.25
86,97,0.25
86,98,0.25
86,99,0.25
86,100,0.25
86,101,0.25
86,102,0.25
86,103,0.25
86,104,0.25
86,105,0.25
86,106,0.25
86,107,0.25
86,108,0.25
86,109,0.25
86,110,0.25
86,111,0.25
86,112,0.25
86,113,0.25
86,114,0.25
86,115,0.25
86,116,0.25
86,117,0.25
86,118,0.25
86,119,0.25
86,120,0.25
86,121,0.25
86,122,0.25
86,123,0.25
86,124,0.25
86,125,0.25
86,126,0.25
86,127,0.25
86,128,0.25
86,129,0.25
86,130,0.25
86,131,0.25
86,132,0.25
86,133,0.25
86,134,0.25
86,135,0.25
86,136,0.25
86,137,0.25
86,138,0.25
86,139,0.25
86,140,0.25
86,141,0.25
86,142,0.25
86,143,0.25
86,144,0.25
86,145,0.25
86,146,0.25
86,147,0.25
86,148,0.25
86,149,0.25
87,1,0.75
87,2,0.75
87,3,0.25
87,4,0.25
87,5,0.25
87,6,0.25
87,7,0.25
87,8,0.25
87,9,0.25
87,10,0.25
87,11,0.25
87,12,0.25
87,13,0.25
87,14,0.25
87,15,0.25
87,16,0.25
87,17,0.25
87,18,0.25
87,19,0.25
87,20,0.25
87,21,0.25
87,22,0.25
87,23,0.25
87,24,0.25
87,25,0.25
87,26,0.25
87,27,0.25
87,28,0.25
87,29,0.25
87,30,0.25
87,31,0.25
87,32,0.25
87,33,0.25
87,34,0.25
87,35,0.25
87,36,0.25
87,37,0.25
87,38,0.25
87,39,0.25
87,40,0.25
87,41,0.25
87,42,0.25
87,43,0.25
87,44,0.25
87,45,0.25
87,46,0.25
87,47,0.25
87,48,0.25
87,49,0.25
87,50,0.25
87,51,0.25
87,52,0.25
87,53,0.25
87,54,0.25
87,55,0.25
87,56,0.25
87,57,0.25
87,58,0.25
87,59,0.25
87,60,0.25
87,61,0.25
87,62,0.25
87,63,0.25
87,64,0.25
87,65,0.25
87,66,0.25
87,67,0.25
87,68,0.25
87,69,0.75
87,70,0.25
87,71,0.25
87,72,0.25
87,73,0.25
87,74,0.25
87,75,0.25
87,76,0.25
87,77,0.25
87,78,0.25
87,79,0.25
87,80,0.25
87,81,0.25
87,82,0.25
87,83,0.75
87,84,0.25
87,85,0.25
87,86,0.75
87,87,0.75
87,88,0.25
87,89,0.25
87,90,0.25
87,91,0.25
87,92,0.25
87,93,0.25
87,94,0.25
87,95,0.25
87,96,0.25
87,97,0.25
87,98,0.25
87,99,0.25
87,100,0.25
87,101,0.25
87,102,0.25
87,103,0.25
87,104,0.25
87,105,0.25
87,106,0.25
87,107,0.25
87,108,0.25
87,109,0.25
87,110,0.25
87,111,0.25
87,112,0.25
87,113,0.25
87,114,0.25
87,115,0.25
87,116,0.25
87,117,0.25
87,118,0.25
87,119,0.25
87,120,0.25
87,121,0.25
87,122,0.25
87,123,0.25
87,124,0.25
87,125,0.25
87,126,0.25
87,127,0.25
87,128,0.25
87,129,0.25
87,130,0.25
87,131,0.25
87,132,0.25
87,133,0.25
87,134,0.25
87,135,0.25
87,136,0.25
87,137,0.25
87,138,0.25
87,139,0.25
87,140,0.25
87,141,0.25
87,142,0.25
87,143,0.25
87,144,0.25
87,145,0.25
87,146,0.25
87,147,0.25
87,148,0.25
87,149,0.25
88,1,0.75
88,2,0.75
88,3,0.25
88,4,0.25
88,5,0.25
88,6,0.25
88,7,0.25
88,8,0.25
88,9,0.25
88,10,0.25
88,11,0.25
88,12,0.25
88,13,0.25
88,14,0.25
88,15,0.25
88,16,0.25
88,17,0.25
88,18,0.25
88,19,0.25
88,20,0.25
88,21,0.25
88,22,0.25
88,23,0.25
88,24,0.25
88,25,0.25
88,26,0.25
88,27,0.25
88,28,0.25
88,29,0.25
88,30,0.25
88,31,0.25
88,32,0.25
88,33,0.25
88,34,0.25
88,35,0.25
88,36,0.25
88,37,0.25
88,38,0.25
88,39,0.25
88,40,0.25
88,41,0.25
88,42,0.25
88,43,0.25
88,44,0.25
88,45,0.25
88,46,0.25
88,47,0.25
88,48,0.25
88,49,0.25
88,50,0.25
88,51,0.25
88,52,0.25
88,53,0.25
88,54,0.25
88,55,0.25
88,56,0.25
88,57,0.25
88,58,0.25
88,59,0.25
88,60,0.25
88,61,0.25
88,62,0.25
88,63,0.25
88,64,0.25
88,65,0.25
88,66,0.25
88,67,0.25
88,68,0.25
88,69,0.75
88,70,0.25
88,71,0.25
88,72,0.25
88,73,0.25
88,74,0.25
88,75,0.25
88,76,0.25
88,77,0.25
88,78,0.25
88,79,0.25
88,80,0.25
88,81,0.25
88,82,0.25
88,83,0.75
88,84,0.25
88,85,0.25
88,86,0.75
88,87,0.25
88,88,0.75
88,89,0.25
88,90,0.25
88,91,0.25
88,92,0.25
88,93,0.25
88,94,0.25
88,95,0.25
88,96,0.25
88,97,0.25
88,98,0.25
88,99,0.25
88,100,0.25
88,101,0.25
88,102,0.25
88,103,0.25
88,104,0.25
88,105,0.25
88,106,0.25
88,107,0.25
88,108,0.25
88,109,0.25
88,110,0.25
88,111,0.25
88,112,0.25
88,113,0.25
88,114,0.25
88,115,0.25
88,116,0.25
88,117,0.25
88,118,0.25
88,119,0.25
88,120,0.25
88,121,0.25
88,122,0.25
88,123,0.25
88,124,0.25
88,125,0.25
88,126,0.25
88,127,0.25
88,128,0.25
88,129,0.25
88,130,0.25
88,131,0.25
88,132,0.25
88,133,0.25
88,134,0.25
88,135,0.25
88,136,0.25
88,137,0.25
88,138,0.25
88,139,0.25
88,140,0.25
88,141,0.25
88,142,0.25
88,143,0.25
88,144,0.25
88,145,0.25
88,146,0.25
88,147,0.25
88,148,0.25
88,149,0.25
89,1,0.75
89,2,0.75
89,3,0.25
89,4,0.25
89,5,0.25
89,6,0.25
89,7,0.25
89,8,0.25
89,9,0.25
89,10,0.25
89,11,0.25
89,12,0.25
89,13,0.25
89,14,0.25
89,15,0.25
89,16,0.25
89,17,0.25
89,18,0.25
89,19,0.25
89,20,0.25
89,21,0.25
89,22,0.25
89,23,0.25
89,24,0.25
89,25,0.25
89,26,0.25
89,27,0.25
89,28,0.25
89,29,0.25
89,30,0.25
89,31,0.25
89,32,0.25
89,33,0.25
89,34,0.25
89,35,0.25
89,36,0.25
89,37,0.25
89,38,0.25
89,39,0.25
89,40,0.25
89,41,0.25
89,42,0.25
89,43,0.25
89,44,0.25
89,45,0.25
89,46,0.25
89,47,0.25
89,48,0.25
89,49,0.25
89,50,0.25
89,51,0.25
89,52,0.25
89,53,0.25
89,54,0.25
89,55,0.25
89,56,0.25
89,57,0.25
89,58,0.25
89,59,0.25
89,60,0.25
89,61,0.25
89,62,0.25
89,63,0.25
89,64,0.25
89,65,0.25
89,66,0.25
89,67,0.25
89,68,0.25
89,69,0.75
89,70,0.25
89,71,0.25
89,72,0.25
89,73,0.25
89,74,0.25
89,75,0.25
89,76,0.25
89,77,0.25
89,78,0.25
89,79,0.25
89,80,0.25
89,81,0.25
89,82,0.25
89,83,0.75
89,84,0.25
89,85,0.25
89,86,0.25
89,87,0.25
89,88,0.25
89,89,0.75
89,90,0.25
89,91,0.25
89,92,0.25
89,93,0.25
89,94,0.25
89,95,0.25
89,96,0.25
89,97,0.25
89,98,0.25
89,99,0.25
89,100,0.25
89,101,0.25
89,102,0.25
89,103,0.25
89,104,0.25
89,105,0.25
89,106,0.25
89,107,0.25
89,108,0.25
89,109,0.25
89,110,0.25
89,111,0.25
89,112,0.25
89,113,0.25
89,114,0.25
89,115,0.25
89,116,0.25
89,117,0.25
89,118,0.25
89,119,0.25
89,120,0.25
89,121,0.25
89,122,0.25
89,123,0.25
89,124,0.25
89,125,0.25
89,126,0.25
89,127,0.25
89,128,0.25
89,129,0.25
89,130,0.25
89,131,0.25
89,132,0.25
89,133,0.25
89,134,0.25
89,135,0.25
89,136,0.25
89,137,0.25
89,138,0.25
89,139,0.25
89,140,0.25
89,141,0.25
89,142,0.25
89,143,0.25
89,144,0.25
89,145,0.25
89,146,0.25
89,147,0.25
89,148,0.25
89,149,0.25
90,1,0.75
90,2,0.75
90,3,0.25
90,4,0.25
90,5,0.25
90,6,0.25
90,7,0.25
90,8,0.25
90,9,0.25
90,10,0.25
90,11,0.25
90,12,0.25
90,13,0.25
90,14,0.25
90,15,0.25
90,16,0.25
90,17,0.25
90,18,0.25
90,19,0.25
90,20,0.25
90,21,0.25
90,22,0.25
90,23,0.25
90,24,0.25
90,25,0.25
90,26,0.25
90,27,0.25
90,28,0.25
90,29,0.25
90,30,0.25
90,31,0.25
90,32,0.25
90,33,0.25
90,34,0.25
90,35,0.25
90,36,0.25
90,37,0.25
90,38,0.25
90,39,0.25
90,40,0.25
90,41,0.25
90,42,0.25
90,43,0.25
90,44,0.25
90,45,0.25
90,46,0.25
90,47,0.25
90,48,0.25
90,49,0.25
90,50,0.25
90,51,0.25
90,52,0.25
90,53,0.25
90,54,0.25
90,55,0.25
90,56,0.25
90,57,0.25
90,58,0.25
90,59,0.25
90,60,0.25
90,61,0.25
90,62,0.25
90,63,0.25
90,64,0.25
90,65,0.25
90,66,0.25
90,67,0.25
90,68,0.25
90,69,0.75
90,70,0.25
90,71,0.25
90,72,0.25
90,73,0.25
90,74,0.25
90,75,0.25
90,76,0.25
90,77,0.25
90,78,0.25
90,79,0.25
90,80,0.25
90,81,0.25
90,82,0.25
90,83,0.75
90,84,0.25
90,85,0.25
90,86,0.25
90,87,0.25
90,88,0.25
90,89,0.25
90,90,0.75
90,91,0.25
90,92,0.25
90,93,0.25
90,94,0.25
90,95,0.25
90,96,0.25
90,97,0.25
90,98,0.25
90,99,0.25
90,100,0.25
90,101,0.25
90,102,0.25
90,103,0.25
90,104,0.25
90,105,0.25
90,106,0.25
90,107,0.25
90,108,0.25
90,109,0.25
90,110,0.25
90,111,0.25
90,112,0.25
90,113,0.25
90,114,0.25
90,115,0.25
90,116,0.25
90,117,0.25
90,118,0.25
90,119,0.25
90,120,0.25
90,121,0.25
90,122,0.25
90,123,0.25
90,124,0.25
90,125,0.25
90,126,0.25
90,127,0.25
90,128,0.25
90,129,0.25
90,130,0.25
90,131,0.25
90,132,0.25
90,133,0.25
90,134,0.25
90,135,0.25
90,136,0.25
90,137,0.25
90,138,0.25
90,139,0.25
90,140,0.25
90,141,0.25
90,142,0.25
90,143,0.25
90,144,0.25
90,145,0.25
90,146,0.25
90,147,0.25
90,148,0.25
90,149,0.25
91,1,0.75
91,2,0.75
91,3,0.25
91,4,0.25
91,5,0.25
91,6,0.25
91,7,0.25
91,8,0.25
91,9,0.25
91,10,0.25
91,11,0.25
91,12,0.25
91,13,0.25
91,14,0.25
91,15,0.25
91,16,0.25
91,17,0.25
91,18,0.25
91,19,0.25
91,20,0.25
91,21,0.25
91,22,0.25
91,23,0.25
91,24,0.25
91,25,0.25
91,26,0.25
91,27,0.25
91,28,0.25
91,29,0.25
91,30,0.25
91,31,0.25
91,32,0.25
91,33,0.25
91,34,0.25
91,35,0.25
91,36,0.25
91,37,0.25
91,38,0.25
91,39,0.25
91,40,0.25
91,41,0.25
91,42,0.25
91,43,0.25
91,44,0.25
91,45,0.25
91,46,0.25
91,47,0.25
91,48,0.25
91,49,0.25
91,50,0.25
91,51,0.25
91,52,0.25
91,53,0.25
91,54,0.25
91,55,0.25
91,56,0.25
91,57,0.25
91,58,0.25
91,59,0.25
91,60,0.25
91,61,0.25
91,62,0.25
91,63,0.25
91,64,0.25
91,65,0.25
91,66,0.25
91,67,0.25
91,68,0.25
91,69,0.75
91,70,0.25
91,71,0.25
91,72,0.25
91,73,0.25
91,74,0.25
91,75,0.25
91,76,0.25
91,77,0.25
91,78,0.25
91,79,0.25
91,80,0.25
91,81,0.25
91,82,0.25
91,83,0.75
91,84,0.25
91,85,0.25
91,86,0.25
91,87,0.25
91,88,0.25
91,89,0.25
91,90,0.25
91,91,0.75
91,92,0.25
91,93,0.25
91,94,0.25
91,95,0.25
91,96,0.25
91,97,0.25
91,98,0.25
91,99,0.25
91,100,0.25
91,101,0.25
91,102,0.25
91,103,0.25
91,104,0.25
91,105,0.25
91,106,0.25
91,107,0.25
91,108,0.25
91,109,0.25
91,110,0.25
91,111,0.25
91,112,0.25
91,113,0.25
91,114,0.25
91,115,0.25
91,116,0.25
91,117,0.25
91,118,0.25
91,119,0.25
91,120,0.25
91,121,0.25
91,122,0.25
91,123,0.25
91,124,0.25
91,125,0.25
91,126,0.25
91,127,0.25
91,128,0.25
91,129,0.25
91,130,0.25
91,131,0.25
91,132,0.25
91,133,0.25
91,134,0.25
91,135,0.25
91,136,0.25
91,137,0.25
91,138,0.25
91,139,0.25
91,140,0.25
91,141,0.25
91,142,0.25
91,143,0.25
91,144,0.25
91,145,0.25
91,146,0.25
91,147,0.25
91,148,0.25
91,149,0.25
92,1,0.75
92,2,0.75
92,3,0.25
92,4,0.25
92,5,0.25
92,6,0.25
92,7,0.25
92,8,0.25
92,9,0.25
92,10,0.25
92,11,0.25
92,12,0.25
92,13,0.25
92,14,0.25
92,15,0.25
92,16,0.25
92,17,0.25
92,18,0.25
92,19,0.25
92,20,0.25
92,21,0.25
92,22,0.25
92,23,0.25
92,24,0.25
92,25,0.25
92,26,0.25
92,27,0.25
92,28,0.25
92,29,0.25
92,30,0.25
92,31,0.25
92,32,0.25
92,33,0.25
92,34,0.25
92,35,0.25
92,36,0.25
92,37,0.25
92,38,0.25
92,39,0.25
92,40,0.25
92,41,0.25
92,42,0.25
92,43,0.25
92,44,0.25
92,45,0.25
92,46,0.25
92,47,0.25
92,48,0.25
92,49,0.25
92,50,0.25
92,51,0.25
92,52,0.25
92,53,0.25
92,54,0.25
92,55,0.25
92,56,0.25
92,57,0.25
92,58,0.25
92,59,0.25
92,60,0.25
92,61,0.25
92,62,0.25
92,63,0.25
92,64,0.25
92,65,0.25
92,66,0.25
92,67,0.25
92,68,0.25
92,69,0.75
92,70,0.25
92,71,0.25
92,72,0.25
92,73,0.25
92,74,0.25
92,75,0.25
92,76,0.25
92,77,0.25
92,78,0.25
92,79,0.25
92,80,0.25
92,81,0.25
92,82,0.25
92,83,0.75
92,84,0.25
92,85,0.25
92,86,0.25
92,87,0.25
92,88,0.25
92,89,0.25
92,90,0.25
92,91,0.75
92,92,0.75
92,93,0.25
92,94,0.25
92,95,0.25
92,96,0.25
92,97,0.25
92,98,0.25
92,99,0.25
92,100,0.25
92,101,0.25
92,102,0.25
92,103,0.25
92,104,0.25
92,105,0.25
92,106,0.25
92,107,0.25
92,108,0.25
92,109,0.25
92,110,0.25
92,111,0.25
92,112,0.25
92,113,0.25
92,114,0.25
92,115,0.25
92,116,0.25
92,117,0.25
92,118,0.25
92,119,0.25
92,120,0.25
92,121,0.25
92,122,0.25
92,123,0.25
92,124,0.25
92,125,0.25
92,126,0.25
92,127,0.25
92,128,0.25
92,129,0.25
92,130,0.25
92,131,0.25
92,132,0.25
92,133,0.25
92,134,0.25
92,135,0.25
92,136,0.25
92,137,0.25
92,138,0.25
92,139,0.25
92,140,0.25
92,141,0.25
92,142,0.25
92,143,0.25
92,144,0.25
92,145,0.25
92,146,0.25
92,147,0.25
92,148,0.25
92,149,0.25
93,1,0.75
93,2,0.25
93,3,0.25
93,4,0.25
93,5,0.25
93,6,0.25
93,7,0.25
93,8,0.25
93,9,0.25
93,10,0.25
93,11,0.25
93,12,0.25
93,13,0.25
93,14,0.25
93,15,0.25
93,16,0.25
93,17,0.25
93,18,0.25
93,19,0.25
93,20,0.25
93,21,0.25
93,22,0.25
93,23,0.25
93,24,0.25
93,25,0.25
93,26,0.25
93,27,0.25
93,28,0.25
93,29,0.25
93,30,0.25
93,31,0.25
93,32,0.25
93,33,0.25
93,34,0.25
93,35,0.25
93,36,0.25
93,37,0.25
93,38,0.25
93,39,0.25
93,40,0.25
93,41,0.25
93,42,0.25
93,43,0.25
93,44,0.25
93,45,0.25
93,46,0.25
93,47,0.25
93,48,0.25
93,49,0.25
93,50,0.25
93,51,0.25
93,52,0.25
93,53,0.25
93,54,0.25
93,55,0.25
93,56,0.25
93,57,0.25
93,58,0.25
93,59,0.25
93,60,0.25
93,61,0.25
93,62,0.25
93,63,0.25
93,64,0.25
93,65,0.25
93,66,0.25
93,67,0.25
93,68,0.25
93,69,0.25
93,70,0.25
93,71,0.25
93,72,0.25
93,73,0.25
93,74,0.25
93,75,0.25
93,76,0.25
93,77,0.25
93,78,0.25
93,79,0.25
93,80,0.25
93,81,0.25
93,82,0.25
93,83,0.25
93,84,0.25
93,85,0.25
93,86,0.25
93,87,0.25
93,88,0.25
93,89,0.25
93,90,0.25
93,91,0.25
93,92,0.25
93,93,0.75
93,94,0.25
93,95,0.25
93,96,0.25
93,97,0.25
93,98,0.25
93,99,0.25
93,100,0.25
93,101,0.25
93,102,0.25
93,103,0.25
93,104,0.25
93,105,0.25
93,106,0.25
93,107,0.25
93,108,0.25
93,109,0.25
93,110,0.25
93,111,0.25
93,112,0.25
93,113,0.25
93,114,0.25
93,115,0.25
93,116,0.25
93,117,0.25
93,118,0.25
93,119,0.25
93,120,0.25
93,121,0.25
93,122,0.25
93,123,0.25
93,124,0.25
93,125,0.25
93,126,0.25
93,127,0.25
93,128,0.25
93,129,0.25
93,130,0.25
93,131,0.25
93,132,0.25
93,133,0.25
93,134,0.25
93,135,0.25
93,136,0.25
93,137,0.25
93,138,0.25
93,139,0.25
93,140,0.25
93,141,0.25
93,142,0.25
93,143,0.25
93,144,0.25
93,145,0.25
93,146,0.25
93,147,0.25
93,148,0.25
93,149,0.25
94,1,0.75
94,2,0.25
94,3,0.25
94,4,0.25
94,5,0.25
94,6,0.25
94,7,0.25
94,8,0.25
94,9,0.25
94,10,0.25
94,11,0.25
94,12,0.25
94,13,0.25
94,14,0.25
94,15,0.25
94,16,0.25
94,17,0.25
94,18,0.25
94,19,0.25
94,20,0.25
94,21,0.25
94,22,0.25
94,23,0.25
94,24,0.25
94,25,0.25
94,26,0.25
94,27,0.25
94,28,0.25
94,29,0.25
94,30,0.25
94,31,0.25
94,32,0.25
94,33,0.25
94,34,0.25
94,35,0.25
94,36,0.25
94,37,0.25
94,38,0.25
94,39,0.25
94,40,0.25
94,41,0.25
94,42,0.25
94,43,0.25
94,44,0.25
94,45,0.25
94,46,0.25
94,47,0.25
94,48,0.25
94,49,0.25
94,50,0.25
94,51,0.25
94,52,0.25
94,53,0.25
94,54,0.25
94,55,0.25
94,56,0.25
94,57,0.25
94,58,0.25
94,59,0.25
94,60,0.25
94,61,0.25
94,62,0.25
94,63,0.25
94,64,0.25
94,65,0.25
94,66,0.25
94,67,0.25
94,68,0.25
94,69,0.25
94,70,0.25
94,71,0.25
94,72,0.25
94,73,0.25
94,74,0.25
94,75,0.25
94,76,0.25
94,77,0.25
94,78,0.25
94,79,0.25
94,80,0.25
94,81,0.25
94,82,0.25
94,83,0.25
94,84,0.25
94,85,0.25
94,86,0.25
94,87,0.25
94,88,0.25
94,89,0.25
94,90,0.25
94,91,0.25
94,92,0.25
94,93,0.75
94,94,0.75
94,95,0.25
94,96,0.25
94,97,0.25
94,98,0.25
94,99,0.25
94,100,0.25
94,101,0.25
94,102,0.25
94,103,0.25
94,104,0.25
94,105,0.25
94,106,0.25
94,107,0.25
94,108,0.25
94,109,0.25
94,110,0.25
94,111,0.25
94,112,0.25
94,113,0.25
94,114,0.25
94,115,0.25
94,116,0.25
94,117,0.25
94,118,0.25
94,119,0.25
94,120,0.25
94,121,0.25
94,122,0.25
94,123,0.25
94,124,0.25
94,125,0.25
94,126,0.25
94,127,0.25
94,128,0.25
94,129,0.25
94,130,0.25
94,131,0.25
94,132,0.25
94,133,0.25
94,134,0.25
94,135,0.25
94,136,0.25
94,137,0.25
94,138,0.25
94,139,0.25
94,140,0.25
94,141,0.25
94,142,0.25
94,143,0.25
94,144,0.25
94,145,0.25
94,146,0.25
94,147,0.25
94,148,0.25
94,149,0.25
95,1,0.75
95,2,0.25
95,3,0.25
95,4,0.25
95,5,0.25
95,6,0.25
95,7,0.25
95,8,0.25
95,9,0.25
95,10,0.25
95,11,0.25
95,12,0.25
95,13,0.25
95,14,0.25
95,15,0.25
95,16,0.25
95,17,0.25
95,18,0.25
95,19,0.25
95,20,0.25
95,21,0.25
95,22,0.25
95,23,0.25
95,24,0.25
95,25,0.25
95,26,0.25
95,27,0.25
95,28,0.25
95,29,0.25
95,30,0.25
95,31,0.25
95,32,0.25
95,33,0.25
95,34,0.25
95,35,0.25
95,36,0.25
95,37,0.25
95,38,0.25
95,39,0.25
95,40,0.25
95,41,0.25
95,42,0.25
95,43,0.25
95,44,0.25
95,45,0.25
95,46,0.25
95,47,0.25
95,48,0.25
95,49,0.25
95,50,0.25
95,51,0.25
95,52,0.25
95,53,0.25
95,54,0.25
95,55,0.25
95,56,0.25
95,57,0.25
95,58,0.25
95,59,0.25
95,60,0.25
95,61,0.25
95,62,0.25
95,63,0.25
95,64,0.25
95,65,0.25
95,66,0.25
95,67,0.25
95,68,0.25
95,69,0.25
95,70,0.25
95,71,0.25
95,72,0.25
95,73,0.25
95,74,0.25
95,75,0.25
95,76,0.25
95,77,0.25
95,78,0.25
95,79,0.25
95,80,0.25
95,81,0.25
95,82,0.25
95,83,0.25
95,84,0.25
95,85,0.25
95,86,0.25
95,87,0.25
95,88,0.25
95,89,0.25
95,90,0.25
95,91,0.25
95,92,0.25
95,93,0.75
95,94,0.75
95,95,0.75
95,96,0.25
95,97,0.25
95,98,0.25
95,99,0.25
95,100,0.25
95,101,0.25
95,102,0.25
95,103,0.25
95,104,0.25
95,105,0.25
95,106,0.25
95,107,0.25
95,108,0.25
95,109,0.25
95,110,0.25
95,111,0.25
95,112,0.25
95,113,0.25
95,114,0.25
95,115,0.25
95,116,0.25
95,117,0.25
95,118,0.25
95,119,0.25
95,120,0.25
95,121,0.25
95,122,0.25
95,123,0.25
95,124,0.25
95,125,0.25
95,126,0.25
95,127,0.25
95,128,0.25
95,129,0.25
95,130,0.25
95,131,0.25
95,132,0.25
95,133,0.25
95,134,0.25
95,135,0.25
95,136,0.25
95,137,0.25
95,138,0.25
95,139,0.25
95,140,0.25
95,141,0.25
95,142,0.25
95,143,0.25
95,144,0.25
95,145,0.25
95,146,0.25
95,147,0.25
95,148,0.25
95,149,0.25
96,1,0.75
96,2,0.25
96,3,0.25
96,4,0.25
96,5,0.25
96,6,0.25
96,7,0.25
96,8,0.25
96,9,0.25
96,10,0.25
96,11,0.25
96,12,0.25
96,13,0.25
96,14,0.25
96,15,0.25
96,16,0.25
96,17,0.25
96,18,0.25
96,19,0.25
96,20,0.25
96,21,0.25
96,22,0.25
96,23,0.25
96,24,0.25
96,25,0.25
96,26,0.25
96,27,0.25
96,28,0.25
96,29,0.25
96,30,0.25
96,31,0.25
96,32,0.25
96,33,0.25
96,34,0.25
96,35,0.25
96,36,0.25
96,37,0.25
96,38,0.25
96,39,0.25
96,40,0.25
96,41,0.25
96,42,0.25
96,43,0.25
96,44,0.25
96,45,0.25
96,46,0.25
96,47,0.25
96,48,0.25
96,49,0.25
96,50,0.25
96,51,0.25
96,52,0.25
96,53,0.25
96,54,0.25
96,55,0.25
96,56,0.25
96,57,0.25
96,58,0.25
96,59,0.25
96,60,0.25
96,61,0.25
96,62,0.25
96,63,0.25
96,64,0.25
96,65,0.25
96,66,0.25
96,67,0.25
96,68,0.25
96,69,0.25
96,70,0.25
96,71,0.25
96,72,0.25
96,73,0.25
96,74,0.25
96,75,0.25
96,76,0.25
96,77,0.25
96,78,0.25
96,79,0.25
96,80,0.25
96,81,0.25
96,82,0.25
96,83,0.25
96,84,0.25
96,85,0.25
96,86,0.25
96,87,0.25
96,88,0.25
96,89,0.25
96,90,0.25
96,91,0.25
96,92,0.25
96,93,0.75
96,94,0.75
96,95,0.25
96,96,0.75
96,97,0.25
96,98,0.25
96,99,0.25
96,100,0.25
96,101,0.25
96,102,0.25
96,103,0.25
96,104,0.25
96,105,0.25
96,106,0.25
96,107,0.25
96,108,0.25
96,109,0.25
96,110,0.25
96,111,0.25
96,112,0.25
96,113,0.25
96,114,0.25
96,115,0.25
96,116,0.25
96,117,0.25
96,118,0.25
96,119,0.25
96,120,0.25
96,121,0.25
