question,worker,answer
727,211,102
728,211,129
729,216,131
730,216,13
731,216,139
732,216,148
733,216,134
734,216,149
735,218,141
736,218,133
737,218,133
738,218,131
739,218,131
740,218,129
741,218,129
742,218,134
743,218,134
744,218,135
745,218,134
746,218,133
747,218,129
748,218,135
749,220,11
750,220,74
751,220,148
752,223,38
753,223,93
754,226,45
755,226,9
756,226,9
757,222,6
758,222,129
759,226,117
760,226,9
761,226,148
762,222,106
763,222,2
764,222,2
765,222,96
766,222,93
767,222,2
768,222,2
769,222,2
770,222,6
771,225,94
772,222,38
773,222,6
774,225,88
775,222,93
776,222,106
777,219,90
778,219,90
779,219,42
780,219,27
781,219,43
782,219,123
783,219,89
784,219,31
785,219,117
786,219,16
787,219,82
788,219,140
789,219,148
790,219,22
791,235,15
792,231,18
793,235,26
794,234,144
795,234,140
796,231,58
797,234,140
798,231,45
799,235,15
800,232,97
801,232,103
802,234,129
803,235,10
804,235,148
805,235,148
806,235,18
807,235,18
808,235,69
809,236,6
810,235,148
811,235,129
812,236,6
813,235,105
814,237,94
815,240,71
816,237,97
817,237,97
818,240,147
819,240,132
820,240,127
821,240,131
822,240,133
823,240,148
824,240,147
825,240,133
826,240,148
827,240,138
828,240,40
829,240,132
830,245,131
831,247,8
832,247,18
833,247,122
834,247,44
835,245,129
836,247,63
837,240,101
838,240,122
839,240,140
840,247,29
841,240,16
842,248,8
843,248,133
844,248,133
845,248,140
846,248,143
847,248,118
848,248,8
849,248,102
850,248,144
851,248,132
852,248,143
853,248,8
854,248,139
855,254,3
856,254,38
857,254,15
858,254,9
859,258,132
860,230,6
861,230,6
862,230,3
863,230,136
864,258,132
865,230,15
866,230,44
867,258,9
868,230,74
869,258,145
870,230,79
871,230,89
872,259,6
873,259,2
874,259,6
875,259,93
876,259,6
877,259,6
878,259,6
879,259,6
880,259,6
881,259,6
882,259,6
883,259,93
884,262,144
885,262,9
886,262,8
887,262,140
888,262,119
889,267,136
890,267,3
891,267,3
892,267,93
893,267,145
894,267,136
895,267,145
896,267,131
897,267,145
898,267,145
899,267,38
900,267,3
901,267,131
902,267,145
903,267,136
904,267,145
905,267,145
906,267,69
907,267,136
908,267,136
909,268,93
910,268,2
911,268,135
912,268,135
913,268,145
914,268,136
915,268,145
916,268,2
917,270,129
918,270,129
919,272,93
920,272,93
921,272,136
922,272,142
923,272,93
924,272,93
925,272,93
926,278,131
927,275,132
928,272,93
929,272,93
930,278,145
931,278,132
932,278,145
933,272,136
934,278,131
935,278,142
936,272,145
937,272,93
938,281,16
939,286,6
940,286,2
941,286,2
942,286,2
943,281,16
944,286,2
945,281,16
946,281,16
947,281,16
948,286,97
949,284,2
950,286,2
951,286,7
952,284,93
953,284,2
954,283,2
955,284,94
956,286,38
957,284,73
958,284,2
959,284,2
960,286,93
961,283,6
962,284,106
963,246,135
964,246,2
965,287,11
966,283,93
967,283,119
968,246,18
969,287,134
970,287,140
971,287,129
972,283,6
973,287,144
974,287,144
975,283,6
976,283,93
977,289,147
978,289,11
979,289,134
980,290,15
981,290,11
982,290,143
983,289,139
984,289,132
1,10,7
2,10,6
3,10,7
4,10,10
5,10,6
6,10,132
7,10,10
8,10,6
9,10,6
10,10,12
11,10,6
12,10,6
13,7,7
14,7,9
15,7,137
16,11,138
17,7,139
18,7,138
19,7,13
20,7,13
21,7,9
22,7,11
23,7,7
24,11,38
25,18,8
26,18,8
27,18,8
28,18,9
29,18,9
30,18,10
31,18,11
32,19,11
33,18,8
34,18,8
35,19,144
36,18,15
37,7,9
38,7,137
39,7,10
40,7,138
41,7,139
42,7,11
43,7,10
44,7,9
45,7,7
46,7,137
47,7,141
48,7,141
49,11,138
50,11,138
51,11,7
52,11,7
53,11,138
54,11,138
55,11,12
56,11,146
57,11,132
58,11,132
59,11,12
60,11,7
61,2,11
62,2,14
63,7,7
64,7,137
65,7,137
66,7,10
67,7,13
68,7,14
69,7,14
70,7,141
71,14,9
72,14,6
73,12,5
74,12,77
75,12,8
76,12,138
77,12,138
78,12,10
79,12,13
80,12,20
81,12,40
82,12,43
83,12,74
84,12,42
85,24,95
86,24,7
87,24,133
88,24,137
89,24,10
90,24,8
91,24,132
92,24,132
93,24,135
94,24,149
95,24,131
96,24,143
97,29,21
98,29,77
99,29,18
100,29,18
101,29,16
102,29,110
103,29,15
104,29,15
105,29,72
106,29,73
107,29,138
108,29,104
109,22,6
110,22,149
111,22,97
112,22,97
113,22,15
114,22,6
115,22,97
116,22,97
117,22,97
118,22,93
119,24,5
120,22,2
121,28,93
122,28,2
123,28,2
124,28,6
125,28,6
126,32,148
127,21,6
128,28,93
129,28,2
130,31,2
131,21,89
132,28,148
133,33,146
134,33,143
135,33,133
136,33,145
137,33,132
138,19,56
139,19,13
140,19,73
141,33,129
142,33,6
143,33,5
144,35,2
145,33,93
146,21,2
147,33,131
148,19,142
149,31,2
150,21,6
151,35,6
152,19,73
153,33,93
154,33,136
155,33,2
156,33,6
157,23,93
158,19,19
159,19,10
160,19,55
161,33,145
162,38,105
163,23,93
164,19,137
165,38,18
166,19,48
167,19,140
168,35,6
169,37,97
170,38,119
171,38,2
172,38,43
173,37,145
174,43,2
175,43,136
176,43,133
177,43,131
178,37,145
179,43,145
180,43,134
181,43,2
182,35,6
183,43,136
184,26,93
185,26,6
186,42,6
187,35,93
188,26,6
189,26,93
190,26,93
191,26,136
192,26,93
193,26,6
194,42,93
195,45,129
196,42,134
197,45,16
198,45,129
199,42,134
200,42,93
201,5,145
202,38,2
203,37,38
204,45,129
205,5,6
206,51,9
207,51,147
208,51,7
209,53,4
210,53,41
211,47,142
212,34,10
213,34,108
214,47,129
215,51,13
216,34,102
217,34,131
218,47,145
219,53,18
220,53,142
221,53,2
222,53,38
223,34,11
224,53,6
225,49,105
226,34,105
227,16,81
228,59,132
229,58,15
230,54,11
231,34,17
232,16,73
233,16,74
234,34,84
235,52,103
236,52,103
237,55,106
238,34,105
239,68,119
240,16,45
241,68,139
242,55,48
243,61,138
244,68,138
245,60,13
246,61,149
247,68,81
248,61,147
249,55,107
250,65,141
251,65,133
252,65,131
253,65,133
254,65,132
255,65,132
256,65,131
257,67,9
258,68,119
259,67,101
260,65,134
261,65,131
262,67,7
263,68,47
264,67,61
265,67,31
266,6,131
267,6,123
268,6,131
269,6,135
270,6,131
271,6,133
272,71,132
273,70,77
274,72,6
275,70,54
276,72,6
277,70,48
278,72,6
279,70,63
280,70,11
281,72,8
282,72,93
283,70,110
284,77,148
285,18,106
286,74,102
287,76,94
288,74,121
289,76,131
290,18,72
291,76,139
292,74,16
293,18,15
294,78,70
295,79,39
296,74,9
297,77,49
298,78,148
299,79,145
300,74,140
301,77,73
302,74,129
303,77,73
304,77,110
305,77,38
306,78,93
307,78,93
308,78,93
309,74,132
310,80,93
311,79,120
312,79,145
313,75,48
314,74,134
315,74,129
316,75,72
317,74,133
318,75,79
319,79,133
320,75,4
321,75,5
322,75,72
323,82,28
324,73,60
325,80,81
326,82,125
327,73,119
328,83,131
329,83,11
330,83,3
331,90,133
332,84,97
333,95,15
334,83,122
335,90,144
336,90,139
337,85,9
338,85,75
339,85,19
340,92,89
341,90,16
342,105,2
343,81,3
344,81,34
345,89,38
346,81,38
347,89,38
348,81,38
349,89,59
350,91,6
351,91,45
352,93,85
353,89,99
354,81,19
355,89,78
356,95,119
357,95,135
358,49,38
359,95,135
360,84,59
361,89,76
362,49,2
363,95,15
364,49,100
365,49,97
366,49,80
367,49,3
368,49,83
369,106,18
370,96,42
371,106,148
372,84,6
373,106,72
374,96,81
375,106,110
376,96,9
377,106,20
378,106,15
379,106,73
380,95,135
381,95,25
382,95,135
383,106,77
384,82,38
385,95,10
386,95,37
387,95,14
388,89,17
389,93,38
390,107,3
391,107,70
392,96,17
393,107,3
394,96,45
395,112,149
396,112,149
397,112,149
398,93,77
399,107,3
400,112,149
401,112,149
402,107,97
403,119,134
404,107,3
405,86,4
406,116,131
407,116,132
408,107,38
409,116,131
410,116,133
411,116,131
412,107,3
413,116,148
414,119,97
415,107,3
416,119,76
417,120,133
418,4,38
419,107,38
420,107,38
421,107,3
422,120,132
423,120,132
424,120,133
425,116,131
426,119,106
427,125,138
428,124,143
429,124,7
430,124,11
431,124,9
432,124,9
433,124,9
434,125,16
435,4,12
436,125,116
437,125,114
438,119,142
439,119,38
440,125,11
441,86,38
442,127,93
443,125,138
444,114,96
445,114,107
446,86,2
447,129,43
448,86,2
449,86,126
450,86,6
451,86,38
452,129,15
453,119,6
454,86,6
455,119,3
456,129,15
457,126,143
458,123,120
459,126,46
460,126,137
461,126,148
462,123,129
463,126,148
464,126,131
465,131,139
466,126,46
467,131,144
468,131,131
469,131,139
470,131,132
471,131,147
472,131,139
473,136,129
474,136,129
475,136,129
476,131,9
477,130,77
478,131,132
479,130,87
480,136,129
481,117,19
482,117,45
483,140,38
484,140,6
485,132,10
486,134,131
487,132,38
488,140,83
489,140,2
490,134,133
491,134,134
492,134,131
493,134,133
494,134,131
495,142,45
496,134,131
497,146,40
498,134,131
499,134,131
500,142,148
501,141,74
502,141,121
503,141,131
504,141,135
505,141,124
506,141,9
507,141,49
508,141,49
509,141,49
510,149,145
511,141,74
512,141,102
513,141,104
514,141,106
515,149,2
516,149,132
517,149,133
518,149,132
519,149,132
520,149,132
521,142,38
522,142,93
523,141,133
524,148,16
525,146,59
526,142,38
527,146,59
528,146,11
529,142,38
530,146,84
531,148,144
532,146,98
533,151,3
534,151,104
535,146,3
536,153,149
537,146,38
538,146,38
539,146,48
540,151,94
541,151,104
542,146,105
543,150,19
544,150,93
545,150,59
546,150,49
547,150,141
548,150,59
549,146,91
550,99,17
551,99,26
552,99,19
553,99,19
554,99,8
555,99,10
556,64,48
557,99,15
558,99,63
559,150,93
560,150,93
561,163,2
562,160,2
563,51,119
564,167,31
565,167,34
566,167,49
567,163,6
568,167,61
569,167,64
570,167,95
571,167,64
572,167,97
573,167,104
574,165,10
575,165,49
576,165,48
577,165,56
578,159,6
579,165,22
580,167,81
581,162,48
582,162,63
583,162,82
584,162,99
585,173,38
586,173,97
587,177,93
588,175,112
589,177,93
590,177,93
591,165,147
592,177,2
593,177,3
594,177,6
595,177,2
596,177,93
597,163,2
598,179,27
599,163,93
600,179,43
601,180,131
602,163,61
603,178,147
604,178,146
605,177,93
606,179,45
607,179,35
608,181,3
609,184,112
610,183,119
611,181,3
612,181,3
613,184,135
614,184,133
615,183,131
616,183,131
617,181,3
618,184,18
619,185,18
620,184,19
621,185,30
622,184,134
623,185,148
624,184,118
625,185,89
626,184,26
627,182,22
628,101,18
629,187,7
630,101,35
631,101,42
632,190,134
633,182,15
634,182,73
635,101,78
636,187,117
637,101,77
638,182,16
639,189,73
640,189,96
641,189,5
642,189,7
643,187,62
644,189,7
645,189,109
646,190,135
647,189,74
648,189,17
649,190,133
650,190,135
651,192,2
652,189,18
653,192,2
654,192,126
655,189,31
656,189,7
657,189,122
658,189,11
659,189,31
660,189,110
661,189,15
662,183,2
663,183,2
664,198,3
665,183,6
666,183,6
667,183,93
668,194,100
669,183,136
670,198,142
671,201,93
672,201,93
673,201,6
674,198,10
675,202,134
676,202,149
677,202,143
678,202,135
679,202,148
680,202,131
681,202,134
682,202,131
683,202,149
684,202,131
685,202,147
686,202,135
687,204,2
688,204,132
689,204,2
690,207,16
691,207,3
692,207,83
693,207,106
694,154,2
695,154,93
696,154,17
697,154,93
698,154,2
699,154,2
700,154,2
701,154,2
702,154,2
703,154,2
704,154,2
705,154,93
706,154,93
707,211,134
708,211,147
709,211,131
710,211,131
711,211,132
712,211,135
713,211,148
714,211,144
715,211,133
716,211,148
717,212,123
718,212,144
719,212,140
720,212,148
721,212,44
722,212,148
723,212,129
724,212,144
725,211,134
726,212,148
727,212,148
728,212,138
729,218,132
730,218,134
731,218,144
732,218,141
733,218,141
734,218,135
735,220,19
736,220,9
737,220,104
738,220,129
739,220,17
740,220,18
741,220,82
742,220,112
743,220,17
744,220,110
745,220,89
746,220,73
747,220,72
748,220,17
749,223,6
750,223,93
751,223,97
752,222,38
753,222,74
754,222,2
755,222,2
756,222,93
757,226,144
758,226,129
759,222,97
760,222,2
761,222,94
762,226,131
763,225,54
764,225,94
765,225,98
766,225,22
767,225,94
768,225,94
769,225,94
770,225,46
771,219,130
772,225,94
773,225,146
774,219,117
775,225,94
776,225,106
777,231,21
778,231,96
779,231,148
780,231,148
781,232,6
782,231,18
783,232,2
784,231,148
785,231,14
786,231,14
787,234,135
788,231,43
789,231,35
790,231,44
791,236,6
792,234,119
793,236,93
794,235,49
795,235,15
796,234,139
797,232,122
798,234,129
799,236,6
800,234,144
801,234,144
802,232,104
803,237,6
804,237,6
805,237,6
806,237,3
807,237,3
808,237,3
809,237,38
810,237,6
811,237,3
812,237,3
813,237,3
814,240,10
815,244,2
816,240,16
817,240,134
818,244,7
819,244,6
820,245,129
821,245,16
822,244,148
823,245,136
824,245,16
825,245,132
826,244,6
827,245,129
828,245,129
829,244,6
830,247,11
831,248,8
832,248,147
833,248,132
834,248,139
835,247,15
836,248,148
837,245,131
838,245,135
839,245,129
840,248,7
841,245,10
842,252,81
843,252,15
844,252,20
845,252,20
846,252,20
847,252,17
848,252,17
849,252,15
850,252,148
851,254,38
852,252,18
853,252,106
854,252,106
855,258,16
856,258,144
857,258,7
858,258,131
859,217,59
860,259,6
861,259,6
862,259,93
863,259,93
864,230,6
865,259,6
866,259,6
867,230,48
868,259,93
869,230,76
870,259,2
871,259,2
872,261,139
873,261,36
874,261,5
875,261,119
876,261,122
877,261,20
878,261,46
879,261,9
880,261,48
881,262,120
882,261,8
883,261,21
884,267,149
885,267,135
886,46,74
887,267,38
888,267,131
889,268,135
890,268,2
891,268,2
892,268,93
893,268,145
894,268,145
895,268,145
896,268,134
897,268,145
898,268,145
899,268,93
900,268,2
901,268,142
902,268,142
903,268,142
904,268,145
905,268,136
906,268,2
907,268,93
908,268,131
909,270,129
910,272,2
911,270,129
912,270,129
913,270,129
914,270,129
915,270,129
916,270,129
917,272,145
918,272,93
919,275,121
920,275,140
921,275,131
922,275,132
923,275,133
924,275,116
925,275,25
926,281,16
927,278,129
928,275,135
929,275,16
930,281,16
931,281,16
932,281,16
933,275,132
934,281,16
935,281,16
936,275,132
937,275,120
938,284,9
939,246,10
940,246,19
941,246,2
942,246,3
943,284,93
944,246,134
945,284,38
946,284,122
947,284,6
948,246,70
949,286,2
950,246,2
951,246,7
952,246,135
953,246,2
954,246,2
955,246,119
956,246,2
957,246,70
958,246,3
959,283,93
960,246,2
961,246,95
962,283,93
963,287,89
964,287,141
965,289,7
966,287,31
967,287,46
968,287,48
969,289,133
970,289,131
971,289,131
972,287,139
973,289,124
974,289,15
975,287,132
976,287,89
977,290,130
978,290,15
979,290,46
980,291,7
981,291,138
982,291,93
983,290,99
984,290,15
1,17,7
2,17,7
3,17,7
4,17,8
5,17,9
6,17,132
7,17,10
8,17,12
9,17,11
10,17,13
11,17,15
12,17,15
13,11,7
14,11,138
15,11,9
16,9,8
17,11,140
18,11,148
19,11,12
20,11,12
21,11,138
22,11,138
23,11,7
24,9,139
25,19,8
26,19,8
27,19,148
28,19,11
29,19,8
30,19,9
31,19,7
32,116,133
33,19,10
34,19,14
35,116,129
36,19,7
37,10,10
38,10,9
39,9,9
40,10,11
41,10,6
42,10,8
43,10,8
44,9,129
45,10,14
46,10,9
47,10,6
48,10,56
49,13,10
50,13,10
51,13,7
52,13,7
53,13,8
54,13,11
55,13,9
56,13,9
57,13,10
58,13,10
59,13,12
60,13,7
61,7,137
62,7,14
63,14,7
64,14,9
65,14,9
66,14,6
67,14,83
68,14,136
69,14,6
70,14,38
71,16,9
72,16,14
73,21,3
74,21,2
75,21,2
76,21,38
77,21,49
78,21,119
79,21,60
80,21,3
81,21,2
82,21,81
83,21,2
84,21,2
85,19,31
86,19,18
87,19,119
88,19,42
89,19,19
90,19,9
91,19,74
92,19,74
93,19,131
94,19,84
95,19,134
96,19,46
97,33,145
98,33,134
99,33,136
100,33,93
101,33,132
102,33,129
103,22,15
104,33,93
105,33,145
106,33,6
107,33,131
108,33,6
109,24,7
110,24,135
111,24,7
112,24,7
113,24,7
114,24,7
115,24,129
116,24,131
117,24,7
118,28,93
119,28,93
120,29,26
121,31,2
122,31,2
123,31,133
124,31,2
125,31,2
126,28,93
127,32,148
128,31,129
129,31,2
130,22,2
131,30,89
132,31,2
133,31,93
134,31,2
135,31,6
136,31,2
137,31,6
138,31,6
139,31,6
140,30,73
141,31,2
142,31,6
143,31,93
144,23,93
145,38,119
146,38,42
147,38,45
148,33,131
149,21,2
150,19,148
151,21,6
152,35,93
153,35,93
154,38,25
155,31,93
156,23,136
157,38,95
158,35,6
159,23,11
160,35,6
161,23,93
162,28,93
163,38,117
164,35,6
165,28,93
166,35,93
167,23,2
168,38,93
169,35,93
170,35,93
171,37,6
172,35,6
173,35,6
174,35,2
175,37,2
176,37,69
177,37,2
178,35,6
179,37,6
180,37,2
181,37,2
182,37,93
183,35,6
184,42,2
185,42,93
186,45,134
187,37,110
188,42,6
189,42,6
190,42,2
191,42,2
192,42,2
193,42,6
194,34,141
195,34,141
196,34,74
197,34,74
198,34,73
199,34,101
200,45,129
201,51,146
202,37,93
203,42,6
204,12,95
205,51,10
206,47,93
207,47,2
208,47,2
209,34,123
210,34,41
211,53,15
212,49,48
213,49,72
214,53,129
215,47,135
216,47,2
217,47,136
218,53,6
219,55,18
220,56,144
221,56,123
222,55,61
223,52,83
224,56,138
225,55,106
226,52,106
227,55,29
228,52,38
229,16,9
230,55,67
231,52,95
232,55,75
233,55,74
234,52,79
235,58,11
236,54,10
237,58,119
238,52,106
239,71,144
240,55,42
241,65,131
242,60,10
243,68,91
244,66,43
245,61,147
246,68,119
247,66,24
248,68,84
249,60,15
250,68,9
251,68,95
252,68,144
253,68,132
254,68,119
255,68,43
256,68,43
257,6,143
258,67,132
259,6,148
260,68,89
261,68,9
262,6,148
263,67,103
264,6,133
265,6,148
266,71,129
267,71,131
268,71,144
269,71,148
270,71,118
271,71,148
272,70,74
273,72,3
274,18,82
275,72,6
276,18,14
277,72,8
278,18,15
279,62,136
280,62,145
281,18,73
282,18,77
283,72,8
284,74,144
285,74,11
286,76,125
287,77,110
288,77,55
289,77,121
290,74,138
291,77,45
292,76,14
293,74,138
294,74,138
295,77,39
296,78,16
297,78,101
298,74,10
299,77,38
300,77,9
301,75,73
302,77,117
303,78,136
304,75,100
305,78,94
306,80,3
307,80,148
308,80,97
309,75,5
310,74,131
311,75,39
312,75,42
313,80,6
314,75,48
315,75,48
316,80,70
317,75,71
318,80,2
319,75,106
320,83,141
321,82,4
322,82,81
323,83,93
324,85,30
325,87,81
326,83,72
327,85,40
328,8,141
329,8,143
330,8,36
331,86,106
332,90,144
333,83,148
334,92,122
335,95,15
336,95,15
337,84,38
338,90,44
339,84,84
340,81,88
341,95,10
342,30,29
343,105,2
344,91,34
345,81,38
346,105,132
347,81,6
348,91,61
349,97,129
350,93,15
351,93,66
352,89,97
353,105,2
354,84,19
355,49,93
356,81,2
357,81,2
358,102,52
359,81,6
360,89,38
361,81,3
362,102,129
363,49,38
364,102,109
365,100,68
366,100,70
367,100,36
368,100,13
369,95,18
370,106,148
371,105,6
372,89,38
373,95,112
374,106,115
375,95,135
376,105,142
377,95,135
378,95,141
379,95,73
380,82,19
381,82,3
382,105,2
383,95,135
384,89,38
385,82,65
386,82,3
387,82,83
388,107,3
389,110,134
390,25,87
391,96,74
392,93,17
393,119,145
394,112,149
395,96,38
396,96,38
397,96,97
398,119,48
399,119,18
400,96,3
401,96,81
402,96,38
403,86,112
404,116,129
405,107,3
406,120,131
407,120,132
408,116,131
409,120,131
410,120,132
411,120,132
412,116,132
413,120,131
414,86,95
415,4,93
416,4,2
417,107,38
418,85,46
419,4,6
420,4,6
421,4,2
422,107,83
423,107,148
424,107,93
425,107,97
426,4,106
427,119,6
428,125,119
429,125,9
430,125,11
431,125,138
432,125,138
433,125,139
434,114,74
435,114,89
436,114,22
437,114,27
438,125,96
439,125,138
440,114,62
441,125,10
442,114,112
443,114,84
444,119,138
445,119,107
446,119,38
447,126,7
448,126,16
449,126,107
450,126,14
451,126,8
452,126,13
453,123,7
454,126,10
455,123,125
456,126,103
457,123,121
458,126,123
459,131,147
460,123,132
461,123,7
462,126,22
463,131,145
464,123,11
465,117,97
466,131,132
467,130,21
468,130,54
469,117,107
470,130,21
471,130,35
472,130,126
473,133,2
474,133,6
475,133,6
476,130,73
477,117,80
478,130,82
479,136,129
480,133,2
481,139,131
482,139,133
483,134,132
484,134,131
485,91,6
486,91,6
487,91,6
488,134,131
489,134,132
490,91,3
491,141,74
492,91,69
493,91,22
494,142,38
495,134,133
496,91,69
497,142,119
498,142,38
499,91,38
500,134,131
501,146,91
502,146,103
503,149,133
504,149,133
505,142,38
506,149,6
507,149,145
508,146,38
509,146,49
510,141,101
511,142,38
512,149,145
513,149,133
514,146,105
515,146,38
516,146,18
517,146,18
518,148,144
519,146,38
520,146,79
521,146,16
522,146,2
523,146,38
524,151,6
525,148,117
526,146,38
527,148,10
528,148,144
529,146,72
530,148,8
531,146,83
532,148,119
533,146,3
534,146,104
535,153,132
536,150,110
537,153,133
538,153,132
539,153,141
540,153,135
541,153,133
542,153,135
543,146,19
544,146,3
545,146,38
546,146,38
547,146,122
548,146,59
549,64,148
550,157,17
551,157,20
552,157,3
553,157,3
554,157,48
555,157,48
556,150,48
557,157,15
558,157,93
559,99,110
560,99,143
561,51,7
562,163,93
563,167,120
564,170,31
565,170,38
566,159,49
567,51,141
568,159,61
569,159,64
570,170,97
571,170,38
572,170,97
573,159,104
574,164,46
575,164,49
576,164,38
577,167,47
578,164,38
579,167,81
580,159,81
581,177,15
582,177,38
583,177,93
584,177,142
585,162,101
586,162,104
587,175,40
588,177,93
589,91,37
590,91,37
591,175,148
592,175,74
593,91,3
594,175,133
595,163,2
596,163,6
597,178,17
598,180,131
599,178,144
600,180,131
601,181,15
602,178,116
603,179,15
604,179,15
605,163,2
606,180,140
607,180,8
608,183,96
609,152,112
610,152,40
611,183,135
612,183,122
613,152,67
614,152,95
615,184,95
616,184,99
617,183,134
618,185,18
619,186,133
620,185,19
621,186,133
622,185,30
623,186,6
624,185,16
625,186,136
626,185,89
627,187,101
628,182,148
629,190,139
630,182,5
631,182,42
632,187,16
633,187,9
634,190,134
635,182,148
636,190,133
637,182,83
638,187,10
639,183,2
640,183,2
641,183,2
642,183,11
643,189,15
644,192,6
645,183,136
646,187,143
647,192,110
648,183,131
649,187,30
650,187,83
651,183,2
652,192,3
653,183,136
654,183,134
655,192,93
656,192,38
657,192,58
658,192,6
659,192,93
660,192,93
661,192,2
662,194,70
663,194,31
664,201,93
665,194,83
666,194,11
667,194,83
668,198,110
669,194,97
670,201,93
671,202,5
672,202,148
673,202,134
674,201,15
675,204,93
676,204,93
677,204,93
678,204,93
679,204,93
680,204,136
681,204,145
682,204,93
683,204,2
684,204,2
685,204,93
686,204,2
687,206,95
688,206,139
689,206,26
690,154,2
691,154,2
692,154,2
693,154,106
694,211,122
695,211,119
696,211,124
697,211,148
698,211,148
699,211,7
700,211,123
701,211,148
702,211,123
703,211,148
704,211,148
705,211,132
706,211,139
707,212,117
708,212,16
709,212,42
710,212,148
711,212,101
712,212,140
713,212,148
714,212,148
715,212,148
716,212,129
717,10,17
718,10,97
719,10,145
720,216,11
721,216,134
722,10,70
723,216,123
724,10,69
725,212,144
726,10,145
727,10,97
728,10,97
729,220,16
730,220,10
731,220,10
732,220,10
733,220,45
734,220,105
735,224,19
736,224,15
737,224,78
738,224,80
739,224,83
740,223,26
741,224,3
742,223,6
743,224,100
744,222,3
745,222,2
746,224,70
747,224,81
748,222,3
749,222,6
750,222,74
751,222,2
752,226,16
753,226,119
754,225,94
755,225,45
756,225,34
757,225,47
758,225,129
759,225,95
760,225,98
761,225,110
762,225,106
763,229,55
764,229,3
765,229,139
766,219,43
767,85,112
768,85,4
769,219,148
770,85,46
771,231,148
772,85,38
773,219,117
774,231,36
775,85,73
776,219,78
777,232,3
778,232,2
779,232,6
780,232,6
781,231,148
782,232,6
783,231,129
784,232,83
785,232,6
786,234,129
787,231,106
788,234,144
789,232,3
790,232,38
791,237,6
792,232,20
793,237,26
794,236,6
795,236,6
796,232,122
797,235,38
798,232,38
799,237,38
800,235,104
801,235,104
802,235,104
803,240,146
804,240,141
805,240,133
806,240,139
807,240,5
808,240,43
809,240,81
810,240,10
811,240,129
812,240,129
813,240,134
814,244,2
815,245,9
816,244,97
817,244,106
818,245,9
819,245,16
820,247,25
821,246,69
822,245,8
823,247,143
824,247,15
825,247,15
826,245,129
827,247,135
828,247,84
829,245,140
830,57,133
831,252,15
832,253,18
833,252,56
834,253,60
835,57,132
836,252,63
837,247,81
838,247,100
839,247,80
840,252,101
841,247,122
842,254,38
843,254,15
844,254,73
845,254,18
846,254,20
847,254,79
848,254,4
849,254,38
850,254,148
851,258,140
852,254,83
853,254,144
854,254,106
855,230,2
856,217,59
857,230,48
858,230,6
859,230,6
860,261,10
861,261,14
862,261,17
863,261,34
864,259,93
865,261,139
866,261,49
867,259,6
868,261,100
869,259,93
870,261,31
871,261,73
872,262,11
873,262,139
874,262,4
875,262,3
876,262,89
877,262,46
878,262,9
879,262,10
880,262,7
881,46,63
882,262,119
883,262,112
884,268,149
885,268,135
886,267,38
887,268,38
888,268,136
889,270,129
890,270,129
891,270,129
892,270,129
893,270,129
894,270,129
895,270,129
896,270,129
897,270,129
898,270,129
899,270,129
900,270,129
901,270,129
902,270,129
903,270,129
904,270,129
905,270,129
906,270,129
907,270,129
908,270,129
909,272,93
910,275,32
911,272,135
912,272,135
913,272,142
914,272,93
915,272,142
916,272,93
917,275,131
918,275,148
919,278,131
920,278,131
921,278,145
922,278,129
923,278,131
924,278,131
925,278,145
926,284,11
927,281,16
928,278,136
929,278,131
930,284,119
931,284,38
932,284,9
933,278,133
934,284,2
935,282,3
936,278,132
937,278,132
938,286,6
939,283,10
940,283,6
941,283,93
942,283,93
943,286,2
944,283,2
945,286,38
946,286,6
947,286,6
948,283,133
949,246,93
950,283,142
951,283,7
952,283,135
953,283,142
954,287,134
955,283,132
956,283,142
957,283,93
958,283,6
959,246,2
960,283,2
961,287,133
962,246,106
963,289,132
964,289,129
965,290,7
966,289,9
967,289,132
968,289,15
969,290,78
970,290,105
971,290,36
972,289,120
973,290,105
974,290,15
975,289,134
976,289,141
977,291,19
978,291,149
979,291,45
980,293,7
981,293,10
982,293,135
983,291,69
984,291,93
1,16,7
2,16,15
3,16,7
4,16,8
5,16,9
6,16,13
7,16,10
8,16,10
9,16,13
10,16,13
11,16,14
12,16,7
13,9,131
14,9,143
15,9,139
16,10,6
17,9,144
18,9,132
19,9,129
20,9,133
21,9,129
22,9,10
23,9,129
24,10,2
25,78,93
26,97,133
27,105,145
28,97,142
29,112,149
30,67,10
31,78,2
32,120,131
33,97,132
34,78,2
35,120,132
36,78,93
37,2,8
38,2,11
39,10,10
40,2,11
41,2,8
42,2,13
43,2,13
44,10,138
45,2,14
46,2,14
47,2,143
48,2,143
49,7,8
50,7,10
51,7,7
52,7,7
53,7,10
54,7,137
55,7,148
56,7,15
57,7,11
58,7,10
59,7,14
60,7,7
61,14,9
62,14,6
63,16,7
64,16,9
65,16,9
66,16,10
67,16,13
68,16,14
69,16,14
70,16,15
71,12,140
72,12,8
73,24,132
74,24,135
75,24,141
76,24,13
77,24,11
78,24,131
79,24,7
80,24,133
81,24,129
82,24,141
83,24,131
84,24,16
85,27,16
86,27,53
87,27,122
88,27,55
89,27,15
90,27,13
91,27,82
92,27,134
93,27,121
94,27,81
95,27,133
96,27,107
97,19,43
98,19,75
99,19,77
100,19,41
101,19,127
102,19,80
103,16,15
104,19,16
105,19,81
106,19,137
